date,away_team,home_team,away_score,home_score,winner,final_score,total_goals
2024-01-10,Panthers,Blues,5,1,away,5-1,6
2024-01-10,Blue Jackets,Jets,0,5,home,0-5,5
2024-01-10,Oilers,Blackhawks,2,1,away,2-1,3
2024-01-10,Bruins,Coyotes,3,4,home,3-4,7
2024-01-10,Senators,Flames,3,6,home,3-6,9
2024-01-11,Canadiens,Flyers,2,3,home,2-3,5
2024-01-11,Wild,Stars,2,7,home,2-7,9
2024-01-11,Golden Knights,Avalanche,0,3,home,0-3,3
2024-01-12,Senators,Sabres,3,5,home,3-5,8
2024-01-12,Ducks,Hurricanes,3,6,home,3-6,9
2024-01-12,Oilers,Red Wings,3,2,away,3-2,5
2024-01-12,Kings,Panthers,2,3,home,2-3,5
2024-01-12,Sharks,Canadiens,3,2,away,3-2,5
2024-01-12,Canucks,Penguins,4,3,away,4-3,7
2024-01-12,Devils,Lightning,3,4,home,3-4,7
2024-01-12,Kraken,Capitals,4,1,away,4-1,5
2024-01-12,Maple Leafs,Islanders,3,4,home,3-4,7
2024-01-12,Rangers,Blues,2,5,home,2-5,7
2024-01-12,Blackhawks,Jets,1,2,home,1-2,3
2024-01-12,Flames,Coyotes,6,2,away,6-2,8
2024-01-12,Bruins,Golden Knights,1,2,home,1-2,3
2024-01-13,Predators,Stars,6,3,away,6-3,9
2024-01-13,Flyers,Wild,4,3,away,4-3,7
2024-01-13,Rangers,Capitals,2,3,home,2-3,5
2024-01-13,Canucks,Sabres,1,0,away,1-0,1
2024-01-13,Sharks,Senators,4,5,home,4-5,9
2024-01-13,Devils,Panthers,4,1,away,4-1,5
2024-01-14,Penguins,Hurricanes,2,3,home,2-3,5
2024-01-14,Kraken,Blue Jackets,7,4,away,7-4,11
2024-01-14,Kings,Red Wings,3,5,home,3-5,8
2024-01-14,Oilers,Canadiens,2,1,away,2-1,3
2024-01-14,Ducks,Lightning,1,5,home,1-5,6
2024-01-14,Avalanche,Maple Leafs,5,3,away,5-3,8
2024-01-14,Flyers,Jets,2,0,away,2-0,2
2024-01-14,Stars,Blackhawks,3,1,away,3-1,4
2024-01-14,Coyotes,Wild,6,0,away,6-0,6
2024-01-14,Islanders,Predators,1,3,home,1-3,4
2024-01-14,Bruins,Blues,4,3,away,4-3,7
2024-01-14,Flames,Golden Knights,3,1,away,3-1,4
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-11,Canadiens,Flyers,2,3,home,2-3,5
2024-01-11,Wild,Stars,2,7,home,2-7,9
2024-01-11,Golden Knights,Avalanche,0,3,home,0-3,3
2024-01-12,Senators,Sabres,3,5,home,3-5,8
2024-01-12,Ducks,Hurricanes,3,6,home,3-6,9
2024-01-12,Oilers,Red Wings,3,2,away,3-2,5
2024-01-12,Kings,Panthers,2,3,home,2-3,5
2024-01-12,Sharks,Canadiens,3,2,away,3-2,5
2024-01-12,Canucks,Penguins,4,3,away,4-3,7
2024-01-12,Devils,Lightning,3,4,home,3-4,7
2024-01-12,Kraken,Capitals,4,1,away,4-1,5
2024-01-12,Maple Leafs,Islanders,3,4,home,3-4,7
2024-01-12,Rangers,Blues,2,5,home,2-5,7
2024-01-12,Blackhawks,Jets,1,2,home,1-2,3
2024-01-12,Flames,Coyotes,6,2,away,6-2,8
2024-01-12,Bruins,Golden Knights,1,2,home,1-2,3
2024-01-13,Predators,Stars,6,3,away,6-3,9
2024-01-13,Flyers,Wild,4,3,away,4-3,7
2024-01-13,Rangers,Capitals,2,3,home,2-3,5
2024-01-13,Canucks,Sabres,1,0,away,1-0,1
2024-01-13,Sharks,Senators,4,5,home,4-5,9
2024-01-13,Devils,Panthers,4,1,away,4-1,5
2024-01-14,Penguins,Hurricanes,2,3,home,2-3,5
2024-01-14,Kraken,Blue Jackets,7,4,away,7-4,11
2024-01-14,Kings,Red Wings,3,5,home,3-5,8
2024-01-14,Oilers,Canadiens,2,1,away,2-1,3
2024-01-14,Ducks,Lightning,1,5,home,1-5,6
2024-01-14,Avalanche,Maple Leafs,5,3,away,5-3,8
2024-01-14,Flyers,Jets,2,0,away,2-0,2
2024-01-14,Stars,Blackhawks,3,1,away,3-1,4
2024-01-14,Coyotes,Wild,6,0,away,6-0,6
2024-01-14,Islanders,Predators,1,3,home,1-3,4
2024-01-14,Bruins,Blues,4,3,away,4-3,7
2024-01-14,Flames,Golden Knights,3,1,away,3-1,4
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-12,Senators,Sabres,3,5,home,3-5,8
2024-01-12,Ducks,Hurricanes,3,6,home,3-6,9
2024-01-12,Oilers,Red Wings,3,2,away,3-2,5
2024-01-12,Kings,Panthers,2,3,home,2-3,5
2024-01-12,Sharks,Canadiens,3,2,away,3-2,5
2024-01-12,Canucks,Penguins,4,3,away,4-3,7
2024-01-12,Devils,Lightning,3,4,home,3-4,7
2024-01-12,Kraken,Capitals,4,1,away,4-1,5
2024-01-12,Maple Leafs,Islanders,3,4,home,3-4,7
2024-01-12,Rangers,Blues,2,5,home,2-5,7
2024-01-12,Blackhawks,Jets,1,2,home,1-2,3
2024-01-12,Flames,Coyotes,6,2,away,6-2,8
2024-01-12,Bruins,Golden Knights,1,2,home,1-2,3
2024-01-13,Predators,Stars,6,3,away,6-3,9
2024-01-13,Flyers,Wild,4,3,away,4-3,7
2024-01-13,Rangers,Capitals,2,3,home,2-3,5
2024-01-13,Canucks,Sabres,1,0,away,1-0,1
2024-01-13,Sharks,Senators,4,5,home,4-5,9
2024-01-13,Devils,Panthers,4,1,away,4-1,5
2024-01-14,Penguins,Hurricanes,2,3,home,2-3,5
2024-01-14,Kraken,Blue Jackets,7,4,away,7-4,11
2024-01-14,Kings,Red Wings,3,5,home,3-5,8
2024-01-14,Oilers,Canadiens,2,1,away,2-1,3
2024-01-14,Ducks,Lightning,1,5,home,1-5,6
2024-01-14,Avalanche,Maple Leafs,5,3,away,5-3,8
2024-01-14,Flyers,Jets,2,0,away,2-0,2
2024-01-14,Stars,Blackhawks,3,1,away,3-1,4
2024-01-14,Coyotes,Wild,6,0,away,6-0,6
2024-01-14,Islanders,Predators,1,3,home,1-3,4
2024-01-14,Bruins,Blues,4,3,away,4-3,7
2024-01-14,Flames,Golden Knights,3,1,away,3-1,4
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-13,Predators,Stars,6,3,away,6-3,9
2024-01-13,Flyers,Wild,4,3,away,4-3,7
2024-01-13,Rangers,Capitals,2,3,home,2-3,5
2024-01-13,Canucks,Sabres,1,0,away,1-0,1
2024-01-13,Sharks,Senators,4,5,home,4-5,9
2024-01-13,Devils,Panthers,4,1,away,4-1,5
2024-01-14,Penguins,Hurricanes,2,3,home,2-3,5
2024-01-14,Kraken,Blue Jackets,7,4,away,7-4,11
2024-01-14,Kings,Red Wings,3,5,home,3-5,8
2024-01-14,Oilers,Canadiens,2,1,away,2-1,3
2024-01-14,Ducks,Lightning,1,5,home,1-5,6
2024-01-14,Avalanche,Maple Leafs,5,3,away,5-3,8
2024-01-14,Flyers,Jets,2,0,away,2-0,2
2024-01-14,Stars,Blackhawks,3,1,away,3-1,4
2024-01-14,Coyotes,Wild,6,0,away,6-0,6
2024-01-14,Islanders,Predators,1,3,home,1-3,4
2024-01-14,Bruins,Blues,4,3,away,4-3,7
2024-01-14,Flames,Golden Knights,3,1,away,3-1,4
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-13,Rangers,Capitals,2,3,home,2-3,5
2024-01-13,Canucks,Sabres,1,0,away,1-0,1
2024-01-13,Sharks,Senators,4,5,home,4-5,9
2024-01-13,Devils,Panthers,4,1,away,4-1,5
2024-01-14,Penguins,Hurricanes,2,3,home,2-3,5
2024-01-14,Kraken,Blue Jackets,7,4,away,7-4,11
2024-01-14,Kings,Red Wings,3,5,home,3-5,8
2024-01-14,Oilers,Canadiens,2,1,away,2-1,3
2024-01-14,Ducks,Lightning,1,5,home,1-5,6
2024-01-14,Avalanche,Maple Leafs,5,3,away,5-3,8
2024-01-14,Flyers,Jets,2,0,away,2-0,2
2024-01-14,Stars,Blackhawks,3,1,away,3-1,4
2024-01-14,Coyotes,Wild,6,0,away,6-0,6
2024-01-14,Islanders,Predators,1,3,home,1-3,4
2024-01-14,Bruins,Blues,4,3,away,4-3,7
2024-01-14,Flames,Golden Knights,3,1,away,3-1,4
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
2024-01-20,Devils,Blue Jackets,4,1,away,4-1,5
2024-01-20,Wild,Panthers,6,4,away,6-4,10
2024-01-20,Islanders,Blackhawks,3,4,home,3-4,7
2024-01-14,Capitals,Rangers,1,2,home,1-2,3
2024-01-15,Red Wings,Maple Leafs,4,2,away,4-2,6
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
2024-01-20,Devils,Blue Jackets,4,1,away,4-1,5
2024-01-20,Wild,Panthers,6,4,away,6-4,10
2024-01-20,Islanders,Blackhawks,3,4,home,3-4,7
2024-01-20,Lightning,Sabres,3,1,away,3-1,4
2024-01-20,Avalanche,Flyers,7,4,away,7-4,11
2024-01-20,Predators,Coyotes,2,3,home,2-3,5
2024-01-20,Jets,Senators,2,1,away,2-1,3
2024-01-21,Canadiens,Bruins,4,9,home,4-9,13
2024-01-21,Stars,Devils,6,2,away,6-2,8
2024-01-21,Maple Leafs,Canucks,4,6,home,4-6,10
2024-01-21,Capitals,Blues,0,3,home,0-3,3
2024-01-21,Oilers,Flames,3,1,away,3-1,4
2024-01-21,Ducks,Sharks,3,5,home,3-5,8
2024-01-21,Penguins,Golden Knights,2,3,home,2-3,5
2024-01-21,Rangers,Kings,1,2,home,1-2,3
2024-01-15,Sharks,Sabres,0,3,home,0-3,3
2024-01-15,Devils,Bruins,0,3,home,0-3,3
2024-01-15,Canucks,Blue Jackets,3,4,home,3-4,7
2024-01-15,Ducks,Panthers,5,4,away,5-4,9
2024-01-15,Kraken,Penguins,0,3,home,0-3,3
2024-01-15,Kings,Hurricanes,5,2,away,5-2,7
2024-01-15,Islanders,Wild,0,5,home,0-5,5
2024-01-15,Predators,Golden Knights,1,4,home,1-4,5
2024-01-16,Avalanche,Canadiens,3,4,home,3-4,7
2024-01-16,Flyers,Blues,4,2,away,4-2,6
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
2024-01-20,Devils,Blue Jackets,4,1,away,4-1,5
2024-01-20,Wild,Panthers,6,4,away,6-4,10
2024-01-20,Islanders,Blackhawks,3,4,home,3-4,7
2024-01-20,Lightning,Sabres,3,1,away,3-1,4
2024-01-20,Avalanche,Flyers,7,4,away,7-4,11
2024-01-20,Predators,Coyotes,2,3,home,2-3,5
2024-01-20,Jets,Senators,2,1,away,2-1,3
2024-01-21,Canadiens,Bruins,4,9,home,4-9,13
2024-01-21,Stars,Devils,6,2,away,6-2,8
2024-01-21,Maple Leafs,Canucks,4,6,home,4-6,10
2024-01-21,Capitals,Blues,0,3,home,0-3,3
2024-01-21,Oilers,Flames,3,1,away,3-1,4
2024-01-21,Ducks,Sharks,3,5,home,3-5,8
2024-01-21,Penguins,Golden Knights,2,3,home,2-3,5
2024-01-21,Rangers,Kings,1,2,home,1-2,3
2024-01-21,Senators,Flyers,5,3,away,5-3,8
2024-01-21,Wild,Hurricanes,5,2,away,5-2,7
2024-01-22,Lightning,Red Wings,1,2,home,1-2,3
2024-01-22,Stars,Islanders,2,3,home,2-3,5
2024-01-22,Rangers,Ducks,5,2,away,5-2,7
2024-01-22,Maple Leafs,Kraken,3,1,away,3-1,4
2024-01-17,Kraken,Rangers,2,5,home,2-5,7
2024-01-17,Avalanche,Senators,7,4,away,7-4,11
2024-01-17,Ducks,Capitals,0,2,home,0-2,2
2024-01-17,Kings,Stars,1,5,home,1-5,6
2024-01-17,Islanders,Jets,2,4,home,2-4,6
2024-01-17,Sharks,Blackhawks,1,2,home,1-2,3
2024-01-17,Coyotes,Flames,2,3,home,2-3,5
2024-01-17,Maple Leafs,Oilers,2,4,home,2-4,6
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
2024-01-20,Devils,Blue Jackets,4,1,away,4-1,5
2024-01-20,Wild,Panthers,6,4,away,6-4,10
2024-01-20,Islanders,Blackhawks,3,4,home,3-4,7
2024-01-20,Lightning,Sabres,3,1,away,3-1,4
2024-01-20,Avalanche,Flyers,7,4,away,7-4,11
2024-01-20,Predators,Coyotes,2,3,home,2-3,5
2024-01-20,Jets,Senators,2,1,away,2-1,3
2024-01-21,Canadiens,Bruins,4,9,home,4-9,13
2024-01-21,Stars,Devils,6,2,away,6-2,8
2024-01-21,Maple Leafs,Canucks,4,6,home,4-6,10
2024-01-21,Capitals,Blues,0,3,home,0-3,3
2024-01-21,Oilers,Flames,3,1,away,3-1,4
2024-01-21,Ducks,Sharks,3,5,home,3-5,8
2024-01-21,Penguins,Golden Knights,2,3,home,2-3,5
2024-01-21,Rangers,Kings,1,2,home,1-2,3
2024-01-21,Senators,Flyers,5,3,away,5-3,8
2024-01-21,Wild,Hurricanes,5,2,away,5-2,7
2024-01-22,Lightning,Red Wings,1,2,home,1-2,3
2024-01-22,Stars,Islanders,2,3,home,2-3,5
2024-01-22,Rangers,Ducks,5,2,away,5-2,7
2024-01-22,Maple Leafs,Kraken,3,1,away,3-1,4
2024-01-23,Jets,Bruins,1,4,home,1-4,5
2024-01-23,Golden Knights,Devils,5,6,home,5-6,11
2024-01-23,Panthers,Predators,4,1,away,4-1,5
2024-01-23,Penguins,Coyotes,2,5,home,2-5,7
2024-01-23,Blackhawks,Canucks,0,2,home,0-2,2
2024-01-23,Sharks,Kings,4,3,away,4-3,7
2024-01-18,Red Wings,Panthers,3,2,away,3-2,5
2024-01-18,Canadiens,Devils,3,2,away,3-2,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
2024-01-20,Devils,Blue Jackets,4,1,away,4-1,5
2024-01-20,Wild,Panthers,6,4,away,6-4,10
2024-01-20,Islanders,Blackhawks,3,4,home,3-4,7
2024-01-20,Lightning,Sabres,3,1,away,3-1,4
2024-01-20,Avalanche,Flyers,7,4,away,7-4,11
2024-01-20,Predators,Coyotes,2,3,home,2-3,5
2024-01-20,Jets,Senators,2,1,away,2-1,3
2024-01-21,Canadiens,Bruins,4,9,home,4-9,13
2024-01-21,Stars,Devils,6,2,away,6-2,8
2024-01-21,Maple Leafs,Canucks,4,6,home,4-6,10
2024-01-21,Capitals,Blues,0,3,home,0-3,3
2024-01-21,Oilers,Flames,3,1,away,3-1,4
2024-01-21,Ducks,Sharks,3,5,home,3-5,8
2024-01-21,Penguins,Golden Knights,2,3,home,2-3,5
2024-01-21,Rangers,Kings,1,2,home,1-2,3
2024-01-21,Senators,Flyers,5,3,away,5-3,8
2024-01-21,Wild,Hurricanes,5,2,away,5-2,7
2024-01-22,Lightning,Red Wings,1,2,home,1-2,3
2024-01-22,Stars,Islanders,2,3,home,2-3,5
2024-01-22,Rangers,Ducks,5,2,away,5-2,7
2024-01-22,Maple Leafs,Kraken,3,1,away,3-1,4
2024-01-23,Jets,Bruins,1,4,home,1-4,5
2024-01-23,Golden Knights,Devils,5,6,home,5-6,11
2024-01-23,Panthers,Predators,4,1,away,4-1,5
2024-01-23,Penguins,Coyotes,2,5,home,2-5,7
2024-01-23,Blackhawks,Canucks,0,2,home,0-2,2
2024-01-23,Sharks,Kings,4,3,away,4-3,7
2024-01-24,Stars,Red Wings,5,4,away,5-4,9
2024-01-24,Senators,Canadiens,4,1,away,4-1,5
2024-01-24,Lightning,Flyers,6,3,away,6-3,9
2024-01-24,Golden Knights,Islanders,3,2,away,3-2,5
2024-01-24,Capitals,Wild,3,5,home,3-5,8
2024-01-24,Blues,Flames,4,3,away,4-3,7
2024-01-24,Blue Jackets,Oilers,1,4,home,1-4,5
2024-01-24,Sabres,Ducks,2,4,home,2-4,6
2024-01-24,Rangers,Sharks,2,3,home,2-3,5
2024-01-19,Blackhawks,Sabres,0,3,home,0-3,3
2024-01-19,Avalanche,Bruins,2,5,home,2-5,7
2024-01-19,Canadiens,Senators,2,6,home,2-6,8
2024-01-19,Stars,Flyers,1,5,home,1-5,6
2024-01-19,Wild,Lightning,3,7,home,3-7,10
2024-01-19,Blues,Capitals,2,5,home,2-5,7
2024-01-19,Maple Leafs,Flames,4,3,away,4-3,7
2024-01-19,Kraken,Oilers,2,4,home,2-4,6
2024-01-19,Predators,Kings,2,1,away,2-1,3
2024-01-19,Coyotes,Canucks,1,2,home,1-2,3
2024-01-19,Rangers,Golden Knights,1,5,home,1-5,6
2024-01-20,Red Wings,Hurricanes,2,4,home,2-4,6
